time,distance,speed,accelerationX,accelerationY,accelerationZ,speedLimit,speedDifference,speedSeverity
5.27,3.01198968,40.7644234,-0.026987111,-0.001384942,-0.041910324,80,-39.24,0
5.29,3.02364927,40.97761,-0.047249228,0.003614192,-0.06935436,80,-39.02,0
5.31,3.03544778,41.257885,-0.06428178,0.002030879,-0.092861444,80,-38.74,0
5.33,3.04733165,41.572525,-0.111142769,-0.06389309,-0.104157209,80,-38.43,0
5.34,3.05860662,41.9457932,-0.0815027,-0.00440949,-0.101513535,80,-38.05,0
5.36,3.07036529,42.2954521,-0.050614987,0.001059395,-0.110119835,80,-37.7,0
5.38,3.08233824,42.6358032,-0.03307611,-0.00268296,-0.123664454,80,-37.36,0
5.39,3.09414295,43.04355,-0.01953564,0.000159969,-0.127635717,80,-36.96,0
5.41,3.10644707,43.46979,-0.00124589,-0.012144749,-0.136568218,80,-36.53,0
5.43,3.11860035,44.03379,-0.037742544,-0.016418915,-0.16663307,80,-35.97,0
5.44,3.13108212,44.6816864,-0.042558644,0.002072807,-0.1863005,80,-35.32,0
5.46,3.14361282,45.3592262,-0.000918896,0.013592376,-0.18980822,80,-34.64,0
5.48,3.1563669,46.0133553,0.021842392,-0.006780874,-0.183370665,80,-33.99,0
5.49,3.16945214,46.6254768,-0.043109715,0.004432602,-0.168069273,80,-33.37,0
5.51,3.18292735,47.20575,-0.02634104,0.000900953,-0.160784885,80,-32.79,0
5.53,3.19620564,47.8277626,-0.005635756,-0.006793957,-0.196240082,80,-32.17,0
5.54,3.20953668,48.5411949,-0.012763098,0.000892079,-0.206500068,80,-31.46,0
5.56,3.22322649,49.24316,-0.01885967,-0.006223503,-0.201018125,80,-30.76,0
5.58,3.23718153,49.9436722,0.001884817,0.00024837,-0.193058461,80,-30.06,0
5.59,3.25124705,50.62411,-0.26818043,0.021958757,-0.161923543,80,-29.38,0
5.61,3.2658745,50.7403336,0.036103565,0.01065375,0.018333819,80,-29.26,0
5.63,3.2799328,50.9880753,-0.030941008,-0.042817168,-0.132259279,80,-29.01,0
5.64,3.2940265,51.51156,0.089398794,-0.119465359,-0.17690447,80,-28.49,0
5.66,3.30875304,52.23704,0.025570374,5.95658E-05,-0.193253025,80,-27.76,0
5.68,3.32353991,52.96604,0.013379672,0.002042405,-0.2080508,80,-27.03,0
5.7,3.33855562,53.75957,0.00799268,0.00123626,-0.240313,80,-26.24,0
5.71,3.35370338,54.54619,-0.204961777,0.014463617,-0.229915589,80,-25.45,0
5.73,3.36916158,55.3245049,0.192603379,-0.156544462,-0.212685823,80,-24.68,0
5.75,3.38472107,56.03569,-0.08140751,0.014170766,-0.201847821,80,-23.96,0
5.76,3.40061773,56.72883,0.024180768,-0.012897488,-0.187742427,80,-23.27,0
5.78,3.41680013,57.3879662,0.011194093,-0.000428888,-0.184875607,80,-22.61,0
5.8,3.43295497,58.003727,0.03836533,-0.001062164,-0.177207753,80,-22,0
5.81,3.44953772,58.5937653,-0.013826403,-0.002078588,-0.1811561,80,-21.41,0
5.83,3.46169925,59.25688,-0.008600679,0.002351075,-0.187793955,80,-20.74,0
5.84,3.47836947,59.93432,-0.000268686,0.002086253,-0.19771637,80,-20.07,0
5.86,3.49536962,60.6578979,0.025016371,0.021813951,-0.20914948,80,-19.34,0
5.88,3.51258566,61.4657364,0.011631182,0.008551102,-0.2288341,80,-18.53,0
5.89,3.52978799,62.2673073,0.006120214,0.003165133,-0.229944214,80,-17.73,0
5.91,3.55163241,63.0552673,0.047421798,-0.107655846,-0.217355222,80,-16.94,0
5.93,3.56974337,63.791935,-0.006132214,0.041218624,-0.20399949,80,-16.21,0
5.95,3.5876362,64.39547,-0.015964706,-0.006414259,-0.1506336,80,-15.6,0
5.96,3.605606,64.72882,-0.000202378,0.005859256,-0.05267968,80,-15.27,0
5.98,3.6238223,64.74539,0.003594024,-0.012901062,0.023655463,80,-15.25,0
6,3.64203756,64.5937347,0.002544724,0.02057527,0.056810323,80,-15.41,0
6.01,3.65984929,64.2952,-0.001755841,-0.007615115,0.107132025,80,-15.7,0
6.03,3.67826725,63.8297539,0.051771645,0.021057967,0.148309514,80,-16.17,0
6.05,3.69644881,63.38816,0.028090447,-0.011659335,0.08737872,80,-16.61,0
6.07,3.71363879,63.29332,0.492611945,0.08065963,-0.006901482,80,-16.71,0
6.08,3.73136463,63.4455643,-0.024858158,0.029262185,-0.057669506,80,-16.55,0
6.1,3.74922502,63.75011,0.018037107,0.027059723,-0.08797469,80,-16.25,0
6.12,3.76711042,64.12958,-0.09534181,0.04318136,-0.115441628,80,-15.87,0
6.13,3.78545314,64.5913,-0.016232267,0.006362802,-0.134531125,80,-15.41,0
6.15,3.8034503,65.11792,-0.5400209,0.014899045,-0.157328665,80,-14.88,0
6.17,3.82204928,65.27416,0.021148317,0.017092675,0.003249777,80,-14.73,0
6.18,3.84041613,65.5283661,0.00181673,-0.003386129,-0.124791838,80,-14.47,0
6.2,3.85865734,66.0715,0.00918672,-0.001963248,-0.175823,80,-13.93,0
6.22,3.87749398,66.76284,0.038027063,0.007012988,-0.196594819,80,-13.24,0
6.23,3.89637564,67.44046,0.02029876,-0.003087087,-0.199696273,80,-12.56,0
6.25,3.91539044,68.1105957,-0.6948095,0.111184075,-0.185905665,80,-11.89,0
6.27,3.93463178,68.91973,0.08104643,0.006335461,-0.235666543,80,-11.08,0
6.28,3.95403008,69.77712,0.033196148,0.002568001,-0.262767226,80,-10.22,0
6.85,4.64562246,69.3019943,0.04235662,0.012552448,0.3420655,80,-10.7,0
6.87,4.6700607,67.84166,0.09080663,0.004002983,0.6770589,80,-12.16,0
6.89,4.68821099,60.6559753,0.039610785,0.02220929,3.46742272,80,-19.34,0
6.91,4.70350012,49.20603,0.125426263,-0.015552382,2.076418,80,-30.79,0
6.93,4.7163054,41.7190247,0.07346554,-0.028342268,2.35815978,80,-38.28,0
6.94,4.72716962,36.1142426,-0.06674955,0.003255416,1.26454151,80,-43.89,0
6.96,4.73664362,32.9270363,0.029057272,0.01609011,0.697550058,80,-47.07,0
6.98,4.74577676,31.1651974,0.002430224,-0.011830067,0.340886444,80,-48.83,0
6.99,4.75430793,29.711298,0.007154301,0.007838018,0.374539077,80,-50.29,0
7.01,4.76205343,26.9055862,6.54889E-05,0.00919864,1.1687448,80,-53.09,0
7.03,4.76942719,24.291193,0.192035586,0.06704606,0.5729648,50,-25.71,0
7.04,4.77502335,16.57326,0.115929857,0.01144838,3.78954434,50,-33.43,0
7.06,4.77821482,5.521526,0.02493018,-0.014450099,1.204287,50,-44.48,0
7.08,4.77952877,3.967351,-0.037901036,0.004679169,0.30256027,50,-46.03,0
7.09,4.78090189,5.97884226,0.08439587,-0.043901797,-1.04695606,50,-44.02,0
7.11,4.78314358,9.61553,0.013811344,-0.008026476,-0.586026847,50,-40.38,0
7.13,4.78590585,10.5551481,-0.01113402,0.002743929,-0.3507799,50,-39.44,0
7.14,4.78923195,13.0388861,-0.295423478,-0.000670804,-0.8546362,50,-36.96,0
7.16,4.79337173,16.18306,-0.3600548,-0.002145458,-0.9346393,50,-33.82,0
7.18,4.79822416,18.7894421,0.027149446,0.029796716,-0.4392562,50,-31.21,0
7.19,4.80362757,19.352253,0.05841965,0.025310809,-0.111023635,50,-30.65,0
7.21,4.80913276,19.9705353,-0.265192,0.001971319,-0.194348544,50,-30.03,0
7.23,4.81484346,20.65897,0.161196947,0.011671472,-0.194285676,50,-29.34,0
7.24,4.82065966,21.301609,0.2735281,-0.006776133,-0.160361111,50,-28.7,0
7.26,4.82679827,21.8183689,-0.24599725,-0.027850829,-0.1516175,50,-28.18,0
7.28,4.8330505,22.4017448,-0.2458935,0.006017801,-0.155929253,50,-27.6,0
7.3,4.83933458,22.93425,0.251050621,0.003792668,-0.142298847,50,-27.07,0
7.31,4.84582303,23.4579048,0.239210218,-0.034254823,-0.14954035,50,-26.54,0
7.33,4.85254708,24.00596,0.301501185,0.009743189,-0.1596373,50,-25.99,0
7.35,4.85940152,24.7126846,0.5963112,0.000299461,-0.226590782,50,-25.29,0
7.36,4.86645282,25.6537437,0.562763035,-0.000176998,-0.298391044,50,-24.35,0
7.38,4.87379669,26.7504444,0.2705835,-0.01289678,-0.275839448,50,-23.25,0
7.4,4.88152484,27.42941,-0.149571463,0.0120845,-0.109112419,50,-22.57,0
7.41,4.88913381,27.3003922,-0.104293168,-0.004390799,0.096826516,50,-22.7,0
7.43,4.89671025,26.924654,-0.059634395,0.004302172,0.122150473,50,-23.08,0
7.45,4.90423071,26.4750347,-0.021548025,-0.002374022,0.10994485,50,-23.52,0
7.46,4.91200266,26.1171055,-0.236138925,0.011233884,0.100302815,50,-23.88,0
7.48,4.91699146,25.7895126,0.029149076,-0.029078746,0.08889544,50,-24.21,0
7.49,4.92419576,25.618784,0.017807126,0.002705461,0.001942602,50,-24.38,0
7.51,4.93144448,25.75008,-0.009463572,0.00513984,-0.056745052,50,-24.25,0
7.53,4.93873041,25.9843616,-0.005640635,0.011558756,-0.066985086,50,-24.02,0
7.54,4.94609122,26.2302475,0.012756553,0.016934782,-0.06530847,50,-23.77,0
7.56,4.95347982,26.4409351,0.009756831,0.001259052,-0.05891668,50,-23.56,0
7.58,4.96089775,26.6496067,-0.010764043,-0.04654116,-0.059042577,50,-23.35,0
7.59,4.96843475,26.8675766,-0.01228615,-0.006493965,-0.05451625,50,-23.13,0
7.61,4.97596647,27.0373669,-0.008500822,9.48416E-05,-0.04638204,50,-22.96,0
7.63,4.98358008,27.1842136,0.012166373,-0.010063247,-0.008703709,50,-22.82,0
7.64,4.99117094,26.6092987,0.010151899,0.00514808,0.242833212,50,-23.39,0
7.66,4.99854349,25.637085,0.015002762,0.002119085,0.261164427,50,-24.36,0
7.68,5.00562295,24.7804756,0.003417006,0.001000978,0.232352749,50,-25.22,0
7.7,5.01435167,24.013567,0.479751974,0.04536093,0.2227565,50,-25.99,0
7.72,5.02092766,23.0511723,0.295090079,0.005813286,0.4987991,50,-26.95,0
7.73,5.02697421,20.181366,0.1771025,-0.014279517,0.63367337,50,-29.82,0
7.75,5.03264449,18.8492355,0.151967034,-0.000644965,0.28354153,50,-31.15,0
7.77,5.03755982,18.286562,0.136539444,-0.002368947,0.09331302,50,-31.71,0
7.78,5.0413148,18.05194,-0.238621548,0.000301206,0.052032545,50,-31.95,0
7.8,5.04638935,17.9803448,-0.327673316,0.02200216,-0.005430543,50,-32.02,0
7.82,5.05281894,18.3279419,-0.295451581,0.008961164,-0.172157615,50,-31.67,0
7.83,5.05802531,19.19545,-0.020739675,0.000339426,-0.2882025,50,-30.8,0
7.85,5.06358841,20.3839016,-0.383470744,0.02357845,-0.330790579,50,-29.62,0
7.87,5.0695293,21.5518112,0.00999659,0.011861941,-0.356042922,50,-28.45,0
7.88,5.07569054,22.8090878,0.005841159,0.014907304,-0.3347675,50,-27.19,0
7.9,5.08229688,23.9155369,0.013700774,0.005953678,-0.3045109,50,-26.08,0
7.92,5.08921149,24.9893475,0.009650304,0.002611086,-0.280514538,50,-25.01,0
7.94,5.09629475,25.9083767,0.007526661,-0.000245308,-0.262509346,50,-24.09,0
7.95,5.10180673,26.8658772,0.013582679,0.002631379,-0.2456916,50,-23.13,0
7.96,5.10947009,27.656023,0.003632286,0.001299918,-0.229385927,50,-22.34,0
7.98,5.11737503,28.4737148,0.002227859,0.000827249,-0.213449463,50,-21.53,0
8,5.12546941,28.94461,0.4465876,0.04460089,0.04849054,50,-21.06,0
8.02,5.13350844,28.0810261,-0.033424683,0.013047935,0.493706435,50,-21.92,0
8.03,5.14083586,24.2057629,-0.021593316,-0.015345234,0.981747866,50,-25.79,0
8.05,5.14903131,22.00198,-0.012390051,-0.002407759,0.4892289,50,-28,0
8.07,5.15455391,18.1623268,0.003089303,0.00387972,1.36594129,50,-31.84,0
8.09,5.15924597,15.3524151,0.225027308,-0.000372093,0.5190189,50,-34.65,0
8.1,5.16344368,14.3658791,-0.059972912,0.007693958,0.123654142,50,-35.63,0
8.12,5.16751584,14.1273909,0.183973417,-0.002292113,0.047360506,50,-35.87,0
8.14,5.17133956,13.9652376,-0.150524676,0.012751002,0.035322256,50,-36.03,0
8.15,5.1752497,13.82647,-0.3942381,0.023533607,0.020231178,50,-36.17,0
8.17,5.17920912,13.82418,-0.186118737,0.014531568,-0.02471586,50,-36.18,0
8.19,5.18313654,14.0628242,-0.327023566,0.003530429,-0.09590669,50,-35.94,0
8.21,5.18716289,14.55484,0.160387069,-0.016155187,-0.152999252,50,-35.45,0
8.22,5.19139291,15.2166233,0.063247316,0.002672457,-0.233751982,50,-34.78,0
8.24,5.19576899,16.3542614,-0.007808142,-0.001245743,-0.3438887,50,-33.65,0
8.26,5.20053125,17.594532,-0.007797277,0.002372242,-0.3543862,50,-32.41,0
8.27,5.2055292,18.5352116,-0.00677946,0.004953903,-0.117017612,50,-31.46,0
8.29,5.21083721,18.8232136,-0.005824108,-0.01383691,-0.167917222,50,-31.18,0
8.31,5.2163042,19.881134,-0.012705758,0.004555995,-0.3292425,50,-30.12,0
8.32,5.2220168,21.08572,-0.09304088,0.007157243,-0.36840564,50,-28.91,0
8.34,5.22813151,22.4611816,-0.341344178,0.009395182,-0.37031123,50,-27.54,0
8.36,5.234682,23.6870632,-0.00198409,0.027475346,-0.3648522,50,-26.31,0
8.37,5.24149876,25.0041027,0.002397219,0.001144357,-0.3616105,50,-25,0
8.39,5.24869136,26.2699089,0.02798348,0.001464803,-0.340621173,50,-23.73,0
8.41,5.25631037,27.40604,0.01304129,0.002384973,-0.325837821,50,-22.59,0
8.42,5.26404036,28.5858974,-0.012270963,-0.003711015,-0.324312747,50,-21.41,0
8.44,5.27218451,29.6443634,0.017001411,0.02760866,-0.28732115,50,-20.36,0
8.46,5.28056362,30.1471119,0.050459508,0.017250057,0.04250505,50,-19.85,0
8.47,5.28896836,29.59041,-0.059045564,0.00641029,0.199827537,50,-20.41,0
8.49,5.29714996,28.7916641,0.155923963,-0.014895099,0.226459026,50,-21.21,0
8.51,5.30541939,28.29359,0.103578061,-0.01880837,0.0846325,50,-21.71,0
8.53,5.31311749,28.0912418,0.20149225,-0.007331748,0.06693065,50,-21.91,0
8.54,5.32101047,27.7882481,0.089221306,0.004134225,0.077791534,50,-22.21,0
8.56,5.32869775,27.5048943,0.2184623,0.001687489,0.07255565,50,-22.5,0
8.58,5.33629962,27.2285976,0.191675082,-0.019016333,0.07742248,50,-22.77,0
8.59,5.34401882,26.8358288,0.136673823,0.004334589,0.1663695,50,-23.16,0
8.61,5.3512442,24.4180775,0.134520248,0.003806834,1.170869,50,-25.58,0
8.63,5.35728741,19.5325527,0.12141721,-0.04277876,1.09846187,50,-30.47,0
8.64,5.36252153,17.0910339,0.07771127,-0.002742623,0.808851838,50,-32.91,0
8.66,5.36671841,12.9462767,0.043744166,-0.007933916,0.8592193,50,-37.05,0
8.68,5.37016024,11.0432606,0.243514881,-0.020692045,0.6653286,50,-38.96,0
8.69,5.37174831,0.5649152,-0.2015935,-0.015675208,2.19041085,50,-49.44,0
8.71,5.37208744,1.84547257,0.1737118,0.014608622,-0.6754957,50,-48.15,0
8.73,5.37297393,4.30362463,0.2786142,-0.00415329,-0.652675033,50,-45.7,0
8.74,5.37442335,6.132188,0.268790334,0.000166271,-0.4238999,50,-43.87,0
8.76,5.37618448,6.624491,-0.14648661,0.009167226,0.07552097,50,-43.38,0
8.78,5.37798132,6.19733334,-0.083255835,0.003239957,0.118562505,50,-43.8,0
8.79,5.37969263,5.88253069,-0.0802913,-0.001151006,0.073343635,50,-44.12,0
8.81,5.38147053,5.20047331,0.149050325,0.06926809,0.040797442,50,-44.8,0
8.83,5.38292772,4.93651438,0.138720021,0.044596616,0.009760607,50,-45.06,0
8.85,5.38435522,4.297975,-0.224211827,0.015214522,0.5254242,50,-45.7,0
8.86,5.384659,0.016036127,-0.23542279,0.213760361,0.7161034,50,-49.98,0
8.88,5.38466125,0,-3.30E-05,-0.00022246,-7.98E-06,0,0,0
